Condition,Geometry Number,Location,Stenosis Percentage,Length,Width,R_scale,R_micro,R_total,P_d/P_a,CFR,CFR/FFR,discord,HMR,BMR/HMR,HSR,P_Loss_Coeff,Average Flow,Max Flow,v_distal,Q_distal,WSS_LMB,WSS_Bif,WSS_LE,WSS_TE,WSS_min,WSS_LE_min,WSS_TE_min,WSS_Area_Bifur,WSS_LE_Area,WSS_TE_Area,WSS_Area_Bifur_min,WSS_LE_Area_min,WSS_TE_Area_min,source
Hyperemic,35,LAD,5.883401703217540080e-01,2.5,0.78,0.62,0.0,0.62,0.7524762786789294,1.3783504078165727,1.8317526370883708,3,3.8184426474726645,1.7040636055432485,1.2560597065104278,2.2199069581637136,2.9805056091954043,4.876324,19.039590596738563,1.8087611066901634,254.535953,1127.190525,284.57443510782736,770.9197410997666,0.8129417085612887,0.8129417085612887,1.4298683624362236,0.40137086775107206,0.08256782661403066,0.13713020168813692,0.0,0.0,0.00473232372408208,mine
Hyperemic,32,LAD,4.528590858545518127e-01,2.5,0.6799999999999999,0.62,0.0,0.62,0.892390459788147,1.5526030205373342,1.7398247633731105,2,4.650418108917386,1.6901532999792253,0.5607739852040513,1.880751093359114,3.2739604597701137,5.556566,18.560558682871278,1.7632530748727715,295.008377,780.2767,378.6503972045427,395.5863340894741,0.5046602879202745,4.266627489522906,2.1179692142786073,0.4873187981187342,0.09114657277755861,0.14618628648696172,0.0,0.0,0.00795074674206897,mine
Hyperemic,94,LAD,3.088178607003733145e-01,2.0,0.745,0.24,0.0,0.24,0.9007144043524945,3.1692111940367234,3.5185528051091906,0,2.2166152875756215,3.9136836222875204,0.24433712626869988,1.1876150460317667,7.376683494252875,12.306007,39.895939393575496,3.7901142423896723,1019.421368,1927.829155,953.3500623637241,388.52649107029987,0.3691789383077043,14.460387712639243,,,0.24275191296779225,0.21564348617148899,0.0,0.0,0.007449042842249646,mine
Hyperemic,93,LAD,3.090435692874629048e-01,1.66,0.9,0.24,0.0,0.24,0.8860443883128815,3.1892115221060156,3.5993812095335294,0,2.235752530283645,3.986197024346698,0.28754377379965834,1.2676649162657627,7.324861252873563,12.241098,39.047508829410155,3.7095133387939647,854.119079,1945.891685,917.5520624801386,430.0645835787221,1.7536831997797404,9.163103881224995,3.909043776632259,0.9165664287722468,0.27860745253543806,0.21112736712801497,0.0,0.0,0.0006884419653576181,mine
Hyperemic,58,LCX,5.951443504385723893e-01,3.0,0.76,0.24,0.0,0.24,0.6407680732658327,2.961558419751281,4.621888235874436,1,2.0600894596554786,4.573567642704746,1.154941915356269,2.007434598373335,6.725018758620688,10.989131,28.55484614885217,1.5990713843357216,814.901746,1735.756854,888.6050456617386,595.7586515005607,0.7343394324868007,20.87221544489923,0.7389900601018516,0.9324970113433937,0.19098162987341988,0.09825031577537102,0.0,0.0,0.0,mine
Hyperemic,56,LCX,5.985359125502809352e-01,0.9,0.5700000000000001,0.24,0.0,0.24,0.5725204434051464,3.2421482586018446,5.662938845150592,1,1.3105312559727094,5.511597681764641,0.9785245691400833,1.7857001467906453,6.556845,10.417828,40.311213085229454,2.2574279327728495,1866.911607,3448.9948889999996,1035.856330639133,1727.5603525630877,13.283891052481215,22.323158889057314,0.19446787575133023,,0.20974386397361602,0.1535249854322838,0.015276951287763477,0.0,0.0614470907738903,mine
Hyperemic,33,LAD,4.528590858545518127e-01,2.5,0.6799999999999999,0.81,0.0,0.81,0.9242396619474421,1.198725147218879,1.2969851831429473,2,6.243739234486017,1.2588481385733106,0.5118020948375821,1.9534061049319709,2.599016574712644,4.135181,14.330133424505023,1.3613626753279773,209.035986,571.3153990000001,275.26502616691073,266.9543567388504,0.27694360990675776,4.293485120164274,1.7477184441671059,0.2921284640910084,0.06990405330664987,0.13019947137384932,0.00036841047777691927,0.0,0.01734408556713282,mine
Hyperemic,34,LAD,5.883401703217540080e-01,2.5,0.78,0.43,0.0,0.43,0.6533788530461884,1.8094313937856326,2.769344898981175,3,2.5222098057043003,2.5798286608418772,1.338046451358861,2.1291853827453195,3.8699008735632203,6.417136,24.99424874487294,2.3744536307629294,362.853009,1503.760284,379.06635649288506,1042.4395937926877,1.216785458933648,1.604850443863464,1.4033508037201832,0.6211886174997983,0.1117297417582138,0.1466332696489874,0.0003761437703078231,0.0008048483573979366,0.003321648956283079,mine
Hyperemic,111,LAD,4.525374451060918402e-01,1.2,0.63,0.24,0.19,0.43,0.8889360184311332,2.2428930512117127,2.523120904888243,0,3.2101839803613754,2.4849521257362466,0.40108152559367605,1.576793795882798,4.5410628045977,7.626985,26.729642,2.53931599,518.472116,1168.753391,562.3598071506252,440.49523074135374,2.629587146422291,0.8643965371477126,1.2300363823238074,0.6075428609586504,0.2222343731135349,0.17220010105316189,0.0001310074742704122,0.00029720608582322765,0.00010391822850698305,mine
Hyperemic,116,LAD,5.883401703217540080e-01,2.5,0.78,0.24,0.5700000000000001,0.81,0.8166381838493407,1.1020349723794594,1.3494776440465472,2,5.194848557988097,1.252561854841137,1.166412353792242,2.284913047197133,2.427707344827587,4.038931,15.222758,1.44616201,150.960787,720.038195,173.44518845571412,439.797154195298,0.3490536152957259,5.967180364220549,1.3737480971494567,0.21811198419236527,0.0410192876929608,0.12024687624549293,0.0004201541757749829,0.0,0.010032206760505785,mine
Hyperemic,129,LCX,4.576971761490250534e-01,1.2,0.735,0.24,0.5700000000000001,0.81,0.9482199325887352,1.2070869788589997,1.2730031687517174,2,7.9286144344352705,1.2457560378365427,0.43296304557968895,1.9782278815187073,2.648519494252873,4.571146,11.449255,0.6411582800000001,224.259134,613.019994,274.0256533751866,202.7016959994876,0.8949331550378342,3.192591169281267,1.6493272093952596,0.20034228482497768,0.035643470469058754,0.10179873856317138,0.0010540772838637288,0.0,0.06211572904827795,mine
Hyperemic,120,LCX,5.958056491849160752e-01,2.5,0.75,0.24,0.0,0.24,0.678970878357444,3.1868253279375214,4.6936112129684275,1,2.0269254054777686,4.675172967506241,0.9583652308176727,1.892237897068202,6.868247402298853,11.318626,30.892100,1.7299576,914.854044,1912.970233,964.3158395974342,726.8516891666275,0.32736349324449954,25.240456891993567,1.6564164008112117,0.9375002678138397,0.1931990837431375,0.11655729402351092,0.0,0.0,0.0011116566882610258,mine
Hyperemic,127,LCX,6.085618729004409477e-01,1.2,0.875,0.24,0.38,0.62,0.7759273511764132,1.4673904556128585,1.891144130166428,3,4.6151699648150615,1.7401584217567312,1.332770854409606,2.3213944391910184,3.1663011264367817,5.418461,15.992462,0.895577872,839.240191,1458.701919,377.0247416059229,802.3201540745029,5.593897734722575,3.8550884554035743,0.1688090139898543,0.23307213188605747,0.046949613015248776,0.12324602476223273,7.684187529363527e-05,0.0,0.14381542575836737,mine
Hyperemic,118,LCX,4.514650552714571941e-01,2.5,0.73,0.24,0.0,0.24,0.7094395303526694,3.231956445304031,4.5556475316471206,1,2.113886121148748,4.570457873068785,0.8657703974243208,1.8475571118909686,6.945683643678159,11.453645,30.931423,1.7321596879999999,874.188541,2045.934931,1038.0315694817007,630.005838281713,0.43032882828374186,26.419597369363878,1.1659075878928444,0.9360034118191854,0.18885273789739715,0.11992939890386793,0.0,0.0,0.001365351686027892,mine
Hyperemic,126,LCX,4.514650552714571941e-01,2.5,0.73,0.24,0.38,0.62,0.8953365232649928,1.5733812096448514,1.7573070781333218,2,5.666777534604797,1.7049244312444887,0.6624376681213854,2.0439309395953282,3.335200091954025,5.844595,15.058037,0.843250072,281.493904,679.507668,344.5178416842959,219.872398592204,0.02183191724530002,6.628635908183838,1.3569206066033639,0.3137157106739643,0.04577670169395933,0.08256773097517564,0.00019056514272091656,0.0,0.013293006062440327,mine
Hyperemic,119,LCX,6.085618729004409477e-01,1.2,0.875,0.24,0.0,0.24,0.5140494666865504,3.129229395444706,6.087409088496929,1,1.3906793496207963,5.774966662373706,1.3146621393701543,1.9865613970053955,6.350474195402299,10.372103,34.104135,1.90983156,1779.670692,3136.1338889999997,1186.2155075647986,1542.4364892029496,8.802484090827354,12.396041114271965,0.4863908462170071,0.9472003356354711,0.22626115086830065,0.15088813966402057,0.0,0.0,0.07050449751253265,mine
Hyperemic,121,LCX,4.576971761490250534e-01,1.2,0.735,0.24,0.19,0.43,0.8771882214354666,2.1748304617729683,2.4793201830890834,0,4.008498587588499,2.4640446011277626,0.5612146046712286,1.8352191737235688,4.581854528735632,7.788293,20.628330,1.15518648,565.700703,1386.37875,665.4031701190626,491.5476792038021,1.6389468541991141,6.870066184519144,1.8316408516227434,0.624552980434571,0.07767791715432412,0.15428249250759885,0.0,0.0,0.02051045470925659,mine
Hyperemic,117,LCX,4.576971761490250534e-01,1.2,0.735,0.24,0.0,0.24,0.7633509844999562,3.522942417993661,4.615101689167814,1,2.1000310414596703,4.703320621637291,0.6510377121037054,1.6902162182979117,7.05945393103448,11.686998,33.415211,1.871251816,991.005678,2500.0057580000002,1213.5397617330652,768.5393227564314,9.496603664939455,2.36973080209538,0.48753598373257573,,0.20993316257743586,0.19687212678209787,0.0,0.0,0.022345151475115736,mine
Hyperemic,128,LCX,5.958056491849160752e-01,2.5,0.75,0.24,0.38,0.62,0.8797203230401824,1.5686564591340906,1.7831308633555805,2,5.504247509111858,1.7216207750749084,0.7525677138103523,2.0950828484082424,3.316625,5.793952,15.206071,0.851539976,317.585836,673.383898,321.05634743368086,240.91895230266218,0.12596086363086975,8.183769725467538,1.3877554824294864,0.30580223809541707,0.04499089197371451,0.08238470476354053,0.00011965436883211034,0.0,0.012576345135691072,mine
Hyperemic,110,LAD,1.221245327087672194e-15,0.1,0.251,0.24,0.5700000000000001,0.81,0.9898963582279641,1.282190672321797,1.295277694138683,2,5.513633383021434,1.3538709742851052,0.05627637287615729,0.9108291069365445,2.685654551724138,5.023058,17.380060,1.6511057,195.253419,397.139867,206.79723770214628,206.79723770214628,,6.01875724444008,1.1796007781868574,0.0598552293886495,0.04299937322490722,0.03204688506968395,0.0009648959300071628,0.0,0.001548386233849482,mine
Hyperemic,132,LCX,5.958056491849160752e-01,2.5,0.75,0.24,0.5700000000000001,0.81,0.9144616372625353,1.2112830912394466,1.3245860098248123,2,7.459666761123584,1.2703284431185462,0.6977741386984039,2.174534322510735,2.6259829310344838,4.339854,11.741804,0.657541024,225.551613,456.903904,210.7046763323388,151.9770829261261,0.15041563393343285,8.688619370568246,1.2407559925760052,0.1751995166764045,0.021516101824253953,0.06196626621705123,0.000679282199655004,0.0,0.027830269362039545,mine
Hyperemic,103,LAD,4.944557232826486404e-01,2.5,0.69,0.24,0.0,0.24,0.6214384575111933,,,,1.5205101546264728,4.706987638997701,0.9262488707418363,1.7778218144192954,6.1067292183908055,9.954753,38.85618488292384,3.691337563877765,688.197819,1822.759157,571.0289508765883,1117.7019262520391,0.7048849075325394,5.556452433423626,2.312529555876469,0.8664577161739683,0.19548502124415731,0.15714926184026268,0.0,0.0,0.000506247944479506,mine
Hyperemic,104,LAD,6.182608632229922296e-01,0.9,0.79,0.24,0.0,0.24,0.6092226570253605,,,,1.731645436564977,4.360514047912261,1.1107397186753882,1.9086584518725014,6.229532206896553,9.86633,34.475306023081764,3.2751540721927674,790.071542,3936.998691,680.2403063880718,586.5090309577638,18.388692409648385,2.610195741575552,2.6325480168583484,0.8667588052806204,0.3257684032428406,0.1258824250249073,0.0,0.0,0.0,mine
Hyperemic,3,LAD,4.528590858545522568e-01,1.7,0.6799999999999999,0.24,0.0,0.24,0.7459706653071306,3.438357286780901,4.609239272653252,1,1.785816657750426,4.523932556132727,0.6081335882893033,1.5796530158355424,6.790127793103449,8.919556,40.26245522901479,3.8249332467564052,853.378861,2082.0361080000002,,,1.1392962820648316,,,,,,,,,mine
Hyperemic,4,LAD,4.407935948725615338e-01,2.0,0.6699999999999999,0.24,0.0,0.24,0.7479367253707507,3.4488042958828578,4.6110909905825155,1,1.790297888994485,4.5467148313113555,0.603350969613224,1.5782547678061498,6.762165206896554,10.876202,40.07463052652861,3.807089900020218,781.208763,1783.614223,841.1157410064193,1001.1011708572669,0.2749542307485164,1.661024744610349,7.1777998199202875,0.9065415447865215,0.2306085094703569,0.20974856204508438,0.0,0.0,0.0,mine
Hyperemic,105,LAD,6.182608632229936729e-01,1.66,0.79,0.24,0.0,0.24,0.4854320423995582,,,,1.302850696108104,4.891515003286646,1.3810485571590094,1.97467912420623,5.636134655172415,8.970219,36.82002712321218,3.497902576705157,635.728847,2565.304714,546.8623969262701,1837.3815561315628,2.146444544145116,1.1662791232446703,4.240137628100795,0.8694731353088281,0.25708164269341727,0.18532831570747765,0.0,0.0,0.0,mine
Hyperemic,102,LAD,4.829328158151106054e-01,2.0,0.69,0.24,0.0,0.24,0.6602578837271678,2.800426604183657,4.241413352575509,1,1.5527288145548812,4.727773837256254,0.7989717146227467,1.6862190227307816,6.343399793103448,10.37623,41.387258697637236,3.9317895762755373,738.104042,2016.9645639999999,627.5281643998342,1349.616545033686,0.6354246012495598,4.108480374279441,6.304345123373613,0.9065772779674406,0.23596293326201484,0.1944380562723952,0.0,0.0,0.0,mine
Hyperemic,5,LAD,4.813122844963183544e-01,1.2,0.71,0.24,0.0,0.24,0.7440427260355219,,,,1.7046614561576394,4.428578831403934,0.5864186075378639,,6.701941919540231,10.671385,,,554.574982,1365.681849,982.1901587301684,905.2586431544573,6.11657980511664,3.2946231640161283,3.661837349076865,,0.2760529649898376,0.25215725021616037,0.0,0.0,0.00015103683112510102,mine
Hyperemic,2,LAD,4.528590858545522568e-01,1.5,0.6799999999999999,0.24,0.0,0.24,0.7605385350066943,3.397680536245736,4.467466643509168,1,1.8455259175423024,4.4129187656598505,0.5810781696865688,1.5678233642069228,6.758107022988508,10.629883,39.53351914116935,3.755684318411088,745.969052,1900.432391,,,3.4716827247900253,,,,,,,,,mine
Hyperemic,16,LAD,5.908588520863007343e-01,2.0,0.81,0.24,0.0,0.24,0.5170823897728608,2.7274098216939056,5.274613631479458,1,1.2625121137312798,4.9487671851488155,1.1790951401646894,1.8737223277544086,5.723283206896553,7.86791,39.66256541747074,3.76794371465972,581.733328,2169.667977,,,0.7341192484426368,,,,,,,,,mine
Hyperemic,29,LAD,5.744822650154264299e-01,3.0,0.6699999999999999,0.24,0.0,0.24,0.5218719525590396,,,,,,,,5.710921896551725,8.978154,36.73092601819765,3.4894379717287767,641.741912,1830.526006,555.8838788379963,1059.1460137415613,,3.858521911399193,0.8687001676422706,0.8749396498089799,0.16587062931237898,0.15022434067439644,0.0,0.0,0.0002386836165743811,mine
Hyperemic,11,LAD,5.583999396986585317e-01,1.7,0.78,0.24,0.0,0.24,0.5897835616470474,,,,1.4967669656608036,4.65272056980142,1.0410571837286555,1.8401119659245475,5.999472436781613,9.301468,37.83701779246992,3.594516690284643,694.570039,2346.957536,685.0532819002452,1616.8743237681167,2.3939692676470035,1.3443801270665623,9.381607927292322,0.8904057626403128,0.22679635213458615,0.1971204706129845,0.0002060665901003062,0.0004465721421845994,0.0,mine
Hyperemic,27,LAD,4.407935948725619779e-01,3.0,0.6699999999999999,0.24,0.0,0.24,0.6908273680772723,,,,1.7142826332692163,,0.7672094333239904,1.6980714161601198,6.518807241379308,10.476556,38.67201466664966,3.6738413933317178,807.217486,1641.570559,689.4221650493502,931.1602990863101,,1.5669983834350605,1.1047179436472,0.9060391386550679,0.1970180567653972,0.16883242330995393,0.0,0.0,0.0,mine
Hyperemic,18,LAD,4.528590858545518127e-01,2.5,0.6799999999999999,0.24,0.0,0.24,0.6988151738335279,3.2824220636333674,4.69712477138527,1,1.710498439765139,4.5951047544650665,0.7372137791636029,1.6744226827412831,6.511574356321841,10.717489,39.239642412220576,3.727766029160955,769.259048,1876.517458,,,0.24910543478014224,,,,,,,,,mine
Hyperemic,87,LAD,1.117331976597892851e-01,2.5,0.5800000000000001,0.24,0.0,0.24,0.9190806492490631,3.1806542804442066,3.4606911624599728,0,2.0545491064470114,3.8393958053593527,0.18089030588931124,1.0142680176357821,7.4895322183908055,12.616206,44.02522207487703,4.182396097113318,1040.859337,1941.872063,905.6923312107253,228.7479913807293,1.5519494801002156,1.5519494801002156,67.94763266245519,,0.25988387318474165,0.30027500597382684,0.0,0.0,0.0,mine
Hyperemic,45,LAD,5.885181794294424007e-01,1.2,0.63,0.43,0.0,0.43,0.7568711198149919,2.079651817882273,2.7476960917607998,1,2.6759587677888668,2.62604053570938,0.8595953017639165,1.898536154619667,4.1635699885057464,6.954037,27.30939998282833,2.5943929983686917,438.439425,1938.923303,643.1548609246648,800.2244054301929,14.099995865580711,2.931991490019778,3.3248249766003624,0.6411970885104128,0.2363266009707142,0.19106190213997723,0.0,0.0,0.0,mine
Hyperemic,89,LAD,2.048441957096109878e-01,1.66,0.5800000000000001,0.24,0.0,0.24,0.932418819267343,3.152125548743443,3.380589798927756,0,2.299125841820929,3.775228065241803,0.16663932112107277,1.02352274885987,7.4661003563218395,12.452738,39.70169225227384,3.7716607639660147,947.215095,1932.360311,918.1260622813408,245.4314955268868,4.362939738652074,4.362939738652074,34.17916654701156,,0.27283952198638906,0.23801104765331796,,0.0,0.0,mine
Hyperemic,42,LAD,4.525374451060918402e-01,1.2,0.63,0.43,0.0,0.43,0.8878546018955159,2.240557685693267,2.5235637467101166,0,3.208640971021866,2.486147118997529,0.4052851878014498,1.581774304936818,4.533894816091955,7.645781,26.701810318853422,2.536671980291075,572.029588,1276.5235950000001,617.0461792914975,486.585453214505,3.3964194196624065,0.7368843463735306,1.6346310550879493,0.6710307695376518,0.23243885069333553,0.18818282037022646,5.7666517467495204e-05,0.00013082337504037974,0.0005915221433868994,mine
Hyperemic,26,LAD,5.883401703217540080e-01,2.5,0.78,0.24,0.0,0.24,0.4838699627372058,2.5595415607382277,5.289730212347028,1,1.3158484317111423,4.944998974502542,1.4035773087657295,1.99933046591502,5.521073758620689,8.554116,35.35575798101285,3.3587970081962206,555.281961,,498.45167022310807,1382.0682300726066,0.8105315919675893,4.398622812674697,0.9641121483925308,0.8542600556361211,0.16762232891311166,0.15436960153166765,0.0,0.0,0.0031528710311348545,mine
Hyperemic,10,LAD,5.583999396986585317e-01,1.5,0.78,0.24,0.0,0.24,0.6034385529576421,2.8862789515972147,4.783053614076618,1,1.6162439707701814,4.650768173174628,1.0621463356636076,1.8753885552791325,4.644740482758621,7.042027,35.591810437788055,3.3812219915898654,828.289080,2343.246802,723.0299951160384,1425.0936520585053,6.554413139143866,0.9551967596682551,7.991082504656526,0.8796688121457623,0.24314465535758917,0.2119117026157337,0.00010667399067943322,0.00023344319421472054,0.0,mine
Hyperemic,28,LAD,4.791821992728508839e-01,3.0,0.6699999999999999,0.24,0.0,0.24,0.6341173095287673,,,,1.5450343648895741,,0.8914775260060365,1.755498357922374,6.26949251724138,10.018652,39.37008215517887,3.7401578047419926,776.568645,1719.913802,702.9437028692568,1087.7114303819303,0.6199882322180928,2.9468878609798588,1.8407738849780304,0.896448050344565,0.18892419147929976,0.16163791075152942,0.0,0.0,0.00012477848617099312,mine
Hyperemic,88,LAD,1.971887809965851002e-01,0.9,0.43,0.24,0.0,0.24,0.955572398391019,3.1726530784528886,3.3201598160379713,0,2.3573700823947332,3.719529468717946,0.10960163671733375,0.8408071658169932,7.529893551724139,12.589395,39.77078412398227,3.778224491778315,1044.787504,1891.5382020000002,852.1112578170527,,84.72044971874178,9.104427070039604,,,0.270316769622192,,,0.0,,mine
Hyperemic,43,LAD,4.525374451060918402e-01,1.2,0.63,0.62,0.0,0.62,0.9305854312075453,1.6073858852545055,1.7272846010158691,2,4.6982021133792164,1.697916205709128,0.3504500101369882,1.6628756296108915,3.345518252873563,5.622249,19.155995532419368,1.81981957557984,376.756850,879.953135,428.0651502712763,318.27080780434557,1.5539238746983945,3.4747285776189045,0.8221760058685452,0.4784084697921411,0.18029069984457766,0.1249790736996265,0.00012309315188520128,8.15505608154954e-05,0.0010212787304176981,mine
Hyperemic,44,LAD,4.525374451060918402e-01,1.2,0.63,0.81,0.0,0.81,0.9521845720622448,1.2417802966124343,1.3041382238771018,2,6.228996279391036,1.2806483016206447,0.3127987277473944,1.7255899165028812,2.641871827586207,4.307206,14.798896787866086,1.4058951948472782,265.821498,644.577906,315.5809588680083,219.20823757035095,1.170979141765698,4.934876195125481,1.6682006892103798,0.29871774129805934,0.12847612285610127,0.08438456743055289,0.0006617863568095172,0.0,0.002517894270148114,mine
Hyperemic,86,LAD,1.113770310019458476e-01,2.0,0.43,0.24,0.0,0.24,0.9376209580254835,3.1644305821243535,3.3749571775659346,0,2.1706434577333726,3.756206726260193,0.14441087115501475,0.9317990137180282,7.493182551724139,12.631045,42.4966948049477,4.037186006470032,949.370312,2003.333109,979.650865313902,212.6642977426254,4.646975943657963,4.646975943657963,65.27433742433041,0.9248529689574373,0.23133299808557833,0.31319419713780444,0.0,0.0,0.0,mine
Hyperemic,31,LAD,4.528590858545518127e-01,2.5,0.6799999999999999,0.43,0.0,0.43,0.8330686984997977,2.1479890095824157,2.578405614627636,0,3.1318658217770725,2.509660362336347,0.6275670166154661,1.7886517171102947,4.39696891954023,7.559204,25.678087402354315,2.43941830322366,438.844546,1102.881711,522.8618905069973,605.2747147487365,0.21047291935441584,1.8260573343842634,1.9637056876320207,0.6882827319874221,0.12361164046920929,0.1602228747408965,0.0,0.0,0.003498644986276411,mine
Hyperemic,36,LAD,5.883401703217540080e-01,2.5,0.78,0.81,0.0,0.81,0.8143860169028653,1.1017571233275296,1.352868419226481,2,5.181668622997408,1.2557478331465335,1.181000326923234,2.2904204640062966,2.4246578390804605,3.777631,15.218919983073077,1.4457973983919423,187.553552,874.125894,215.29496278790998,566.7719912810163,0.4406662047319519,4.471410251735233,1.4596156582377064,0.254525137154013,0.059022813305579694,0.1288030046416231,0.0003162636153380569,0.0,0.006148238292262398,mine
Hyperemic,38,LAD,1.221245327087672194e-15,0.1,0.251,0.24,0.0,0.24,0.964578422484488,3.7748617850626567,3.9134835458372104,0,1.8008452159937658,4.145135924967774,0.06613125166895184,0.5119613095075304,7.461479057471265,12.545064,51.16814973961245,4.860974225263183,1010.994858,1929.592179,936.374458853519,936.374458853519,,25.64289425477569,4.369296020094136,0.9032155951429448,0.2532575951228662,0.246738978350091,0.0,0.0,0.0,mine
Hyperemic,53,LCX,3.025495305936860557e-01,0.9,0.61,0.81,0.0,0.81,0.9845733001599538,1.217395990320207,1.2364706519285347,2,7.010223977318492,1.2353064101066003,0.10983907555894298,1.313416084055564,2.6828778965517244,4.45746,13.42440558591691,0.751766712811347,260.938233,643.138253,327.48764622021844,78.10411912282758,0.49420722737386985,5.9058722413658415,0.28307299595399865,0.19095877163430824,0.04284752873359605,0.008461929556350152,0.018778420599756755,0.0,0.08401460734621552,mine
Hyperemic,98,LAD,4.058147879532344460e-01,2.0,0.9,0.24,0.0,0.24,0.8391464266479334,3.244385948910454,3.8662929923571574,0,2.074949386858641,4.285105703777623,0.39774110072082014,1.3998508415159185,7.178217183908046,11.764026,39.83858545579484,3.78466561830051,904.389907,1779.039753,772.7755376904504,638.2716610565534,0.4192609412398228,6.716936457167476,4.804038087851483,,0.2538017178682272,0.21020448452801901,0.0,0.0,0.0,mine
Hyperemic,54,LCX,3.007901338947706060e-01,3.0,0.9,0.24,0.0,0.24,0.8427379507108205,3.235138520087894,3.838842806781356,0,2.529300164705266,3.9433113258619708,0.47198886300719006,1.5886642686459527,7.312828839080461,12.119358,30.60707039288777,1.7139959420017152,1084.868221,1863.3892369999999,925.3396628426545,232.55271146695515,2.1430278430587597,5.176404848367747,2.9674509363776087,0.9242231515101843,0.18794561553358097,0.10490682091280513,0.0,0.0,0.006228524867171272,mine
Hyperemic,96,LAD,3.916117361723976398e-01,0.9,0.745,0.24,0.0,0.24,0.9263184144450602,3.232685571518367,3.489821125336267,0,2.44565604463464,3.9012699518055505,0.19453334002720546,1.1194298089256105,7.430936758620687,12.285924,37.16366309346329,3.5305479938790127,1001.229248,1898.2557390000002,895.7689062087742,338.0850954423585,4.082003389731907,7.018690653757756,0.5109381576396892,,0.29104681545101607,0.193373336863056,0.0,0.0,0.0036396223816133597,mine
Hyperemic,91,LAD,2.048441957096112098e-01,2.5,0.5800000000000001,0.24,0.0,0.24,0.9102725726031675,3.1662240551680902,3.478325229676455,0,2.082481476328134,3.8707080348765186,0.20527445415400952,1.080954380734553,7.447860241379311,12.426984,42.84841928399195,4.070599831979235,999.603756,1853.613765,856.0939946475044,259.1238709593554,6.813019877073231,8.349790135195938,48.15929761477047,,0.26544814165025427,0.2339780218799537,0.0,0.0,0.0,mine
Hyperemic,39,LAD,1.221245327087672194e-15,0.1,0.251,0.43,0.0,0.43,0.9801345828098009,2.322045110140315,2.3691084376225064,0,3.0038242848749523,2.4850815134923456,0.060881662204007835,0.6870714702107873,4.726278620689654,8.421709,31.475258873835134,2.990149593014338,559.284393,1107.928699,545.206071327034,545.206071327034,,12.382205189233677,2.36701954306081,0.6319629009989032,0.12795355838441888,0.11080781797420228,0.0,0.0,0.0,mine
Hyperemic,30,LAD,5.891022860976811160e-01,3.0,0.6699999999999999,0.24,0.0,0.24,0.46954648881869165,,,,1.291723808554953,,1.4592792109857442,2.0206898520479326,5.458982977011495,8.576897,34.99474419771305,3.3245006987827397,596.237418,1840.200601,532.3045266068085,1166.2347275081481,,4.616771148741651,1.7197856658889694,0.8521015753267414,0.15882195261575457,0.14646902993489097,0.0,0.0,0.001130923609697221,mine
Hyperemic,90,LAD,2.048441957096110988e-01,2.0,0.5800000000000001,0.24,0.0,0.24,0.9277427714462592,3.143733331533642,3.3885829437753237,0,2.212383997517603,3.8361425078497398,0.17231148662905893,1.0290498009151128,7.43101511494253,12.107212,40.53392954223963,3.8507233065127653,960.002738,1797.3269890000001,814.4667631085815,247.97284862631201,7.87367630499969,7.87367630499969,35.965650573621645,,0.23758162349836964,0.24031824585937903,0.0,0.0,0.0,mine
Hyperemic,97,LAD,4.058147879532344460e-01,1.66,0.9,0.24,0.0,0.24,0.8494838429169274,3.23706616245885,3.81062711133331,0,2.1677092654893473,4.225806520413059,0.3840864909148527,1.398162597325716,7.189452103448272,11.819316,38.62075102847954,3.6689713477055563,956.872246,1800.281676,825.1230002791011,603.253188312496,0.6836883219436792,11.244383037278103,5.910061844150923,0.9159878473309466,0.27859146282906644,0.20790189754631716,0.0,0.0,0.0,mine
Hyperemic,55,LCX,3.007901338947706060e-01,3.0,0.9,0.81,0.0,0.81,0.9646902231417522,1.2083880233190265,1.2526176738721495,2,8.079212891367535,1.2345036725846936,0.29571690221488606,1.8132951340856411,2.6786787241379306,4.363152,11.43234426037594,0.6402112785810526,267.775446,534.485786,270.97686473379787,61.44473692777238,0.3791010713990418,3.989964346347378,6.289354415098256,0.1954033407466782,0.042533224290969264,0.0,0.0005879417650930478,0.0,0.0,mine
Hyperemic,52,LCX,3.025495305936860557e-01,0.9,0.61,0.24,0.0,0.24,0.9126962358029159,3.5767201551912247,3.918850560443823,0,2.1120687294224996,4.100138643609553,0.20202948482561042,1.110020876360212,7.3823949080459785,12.34426,39.44102199480827,2.208697231709263,1046.328859,2187.311718,1106.0174778485587,322.08278645447564,3.2074905986691657,10.414120380224864,11.478017536415903,0.8904357673507558,0.19295350104538497,0.24375966528453363,6.917683382804999e-05,0.0,0.0,mine
Hyperemic,99,LAD,4.058147879532344460e-01,2.5,0.9,0.24,0.0,0.24,0.8157116556005558,3.183694187609548,3.902965178627489,0,1.9900803580543631,4.305304054999054,0.4496057055083739,1.44720153901034,7.108032045977007,11.659506,40.381695961340725,3.836261116327369,847.591193,1732.2124,780.5529542917068,631.8463008447188,0.6580354014822514,8.491129764114707,3.4289668800633035,,0.2587242091584432,0.1914348814016365,0.0,0.0,0.0003553495288070921,mine
