Condition,Geometry Number,Stenosis Percentage,Length,Width,Average Flow,P_d/P_a,HMR,HSR,P_Loss_Coeff,WSS,WSS_TE,WSS_LE,WSS_TE_Area,WSS_LE_Area,Rtotal_cor Value,Location,CFR,BMR/HMR,CFR/FFR,WSS_Area_Bifur,WSS_Bif,WSS_Avg_Area,WSS_LMB,WSS_min,WSS_TE_min,WSS_LE_min,WSS_TE_Area_min,WSS_LE_Area_min,WSS_Area_Bifur_min,WSS_Avg_Area_min,discord,source
Hyperemic,141,,,,,0.588888889,1.261904762,,1.722355153,,,,,,,,1.68,2.757735849,2.852830188140975,,,,,,,,,,,,3,garcia
Hyperemic,142,,,,,0.804347826,1.275862069,,1.129068527,,,,,,,,2.761904762,3.284427284,3.4337194342090505,,,,,,,,,,,,0,garcia
Hyperemic,143,,,,,0.791666667,1.288135593,,1.159977982,,,,,,,,3.470588235,4.064241486,4.3839009265752,,,,,,,,,,,,1,garcia
Hyperemic,144,,,,,0.707317073,1.288888889,,1.474438224,,,,,,,,3.214285714,4.322660099,4.544334976062426,,,,,,,,,,,,1,garcia
Hyperemic,145,,,,,0.834951456,1.303030303,,0.99201306,,,,,,,,2.538461538,3.040250447,3.0402504478056747,,,,,,,,,,,,0,garcia
Hyperemic,146,,,,,0.774193548,1.309090909,,1.242145925,,,,,,,,2.5,3.090277778,3.22916666828125,,,,,,,,,,,,1,garcia
Hyperemic,147,,,,,0.784313725,1.31147541,,1.17241502,,,,,,,,1.967741935,2.435080645,2.5088709686930444,,,,,,,,,,,,3,garcia
Hyperemic,148,,,,,0.663551402,1.314814815,,1.492166991,,,,,,,,1.542857143,2.129577465,2.325150905189407,,,,,,,,,,,,3,garcia
Hyperemic,149,,,,,0.882352941,1.315789474,,0.888902298,,,,,,,,1.461538462,1.734358974,1.6564102572646155,,,,,,,,,,,,2,garcia
Hyperemic,150,,,,,0.79,1.316666667,,1.166568803,,,,,,,,4.285714286,5.153707052,5.424954792405063,,,,,,,,,,,,1,garcia
Hyperemic,151,,,,,0.733333333,1.32,,1.382923243,,,,,,,,3.125,4.308712121,4.26136363830062,,,,,,,,,,,,1,garcia
Hyperemic,152,,,,,0.851851852,1.333333333,,0.927073811,,,,,,,,2.225806452,2.491935484,2.6129032258064515,,,,,,,,,,,,0,garcia
Hyperemic,153,,,,,0.910714286,1.342105263,,0.639024825,,,,,,,,4.470588235,4.952710496,4.908881197675645,,,,,,,,,,,,0,garcia
Hyperemic,154,,,,,0.81,1.35,,1.12310311,,,,,,,,2.5,2.87037037,3.0864197530864197,,,,,,,,,,,,0,garcia
Hyperemic,155,,,,,0.742268041,1.358490566,,1.350040279,,,,,,,,1.827586207,2.512931034,2.462164751883747,,,,,,,,,,,,3,garcia
Hyperemic,156,,,,,0.790322581,1.361111111,,1.40199036,,,,,,,,1.714285714,2.16909621,2.1690962085771406,,,,,,,,,,,,3,garcia
Hyperemic,157,,,,,0.841463415,1.38,,1.116655353,,,,,,,,3.333333333,3.913043478,3.9613526548863685,,,,,,,,,,,,0,garcia
Hyperemic,158,,,,,0.841463415,1.38,,1.116655353,,,,,,,,3.333333333,3.913043478,3.9613526548863685,,,,,,,,,,,,0,garcia
Hyperemic,159,,,,,0.25,1.4,,2.847810041,,,,,,,,1.071428571,1.632653061,4.285714284,,,,,,,,,,,,3,garcia
Hyperemic,160,,,,,0.72,1.411764706,,1.432669689,,,,,,,,1.821428571,2.150297619,2.5297619041666666,,,,,,,,,,,,3,garcia
Hyperemic,161,,,,,0.790123457,1.422222222,,1.324675903,,,,,,,,1.5,1.828125,1.8984374994957276,,,,,,,,,,,,3,garcia
Hyperemic,162,,,,,0.617886179,1.433962264,,1.624198128,,,,,,,,2.12,2.594210526,3.4310526308114753,,,,,,,,,,,,1,garcia
Hyperemic,163,,,,,0.81981982,1.444444444,,1.103000906,,,,,,,,2.25,2.521978022,2.7445054939023064,,,,,,,,,,,,0,garcia
Hyperemic,164,,,,,0.875,1.448275862,,0.952977268,,,,,,,,3.222222222,4.066137566,3.6825396822857144,,,,,,,,,,,,0,garcia
Hyperemic,165,,,,,0.680851064,1.454545455,,1.590867911,,,,,,,,2.933333333,4.4,4.308333331766668,,,,,,,,,,,,1,garcia
Hyperemic,166,,,,,0.858823529,1.46,,1.081893247,,,,,,,,5.376344086,6.186478126,6.260126678480882,,,,,,,,,,,,0,garcia
Hyperemic,167,,,,,0.65,1.477272727,,1.657814701,,,,,,,,2.2,2.876923077,3.3846153846153846,,,,,,,,,,,,1,garcia
Hyperemic,168,,,,,0.891304348,1.490909091,,0.919926631,,,,,,,,2.2,2.52195122,2.4682926824452114,,,,,,,,,,,,0,garcia
Hyperemic,169,,,,,0.964705882,1.490909091,,0.397047885,,,,,,,,1.896551724,2.289739277,1.9659377634021724,,,,,,,,,,,,2,garcia
Hyperemic,170,,,,,0.888888889,1.491525424,,0.900340671,,,,,,,,3.470588235,3.707219251,3.904411763886949,,,,,,,,,,,,0,garcia
Hyperemic,171,,,,,0.968085106,1.491803279,,0.307113594,,,,,,,,3.210526316,3.775014459,3.316367844213069,,,,,,,,,,,,0,garcia
Hyperemic,172,,,,,0.692307692,1.5,,1.60131146,,,,,,,,2.1,2.8,3.033333334681482,,,,,,,,,,,,1,garcia
Hyperemic,173,,,,,0.852631579,1.5,,1.081992526,,,,,,,,2.842105263,3.333333333,3.333333332942387,,,,,,,,,,,,0,garcia
Hyperemic,174,,,,,0.925531915,1.5,,0.718894062,,,,,,,,2.9,3.266666667,3.13333333297318,,,,,,,,,,,,0,garcia
Hyperemic,175,,,,,0.936842105,1.508474576,,0.637099237,,,,,,,,3.105263158,3.384387936,3.314606742616463,,,,,,,,,,,,0,garcia
Hyperemic,176,,,,,0.712765957,1.522727273,,1.545110421,,,,,,,,1.76,2.364179104,2.469253732891174,,,,,,,,,,,,3,garcia
Hyperemic,177,,,,,0.7625,1.525,,1.475285628,,,,,,,,2.222222222,2.550091075,2.9143897993442627,,,,,,,,,,,,1,garcia
Hyperemic,178,,,,,0.977777778,1.543859649,,0.189932294,,,,,,,,3.166666667,3.238636364,3.238636363241219,,,,,,,,,,,,0,garcia
Hyperemic,179,,,,,0.933333333,1.555555556,,0.71401574,,,,,,,,2.842105263,3.214285714,3.0451127828732547,,,,,,,,,,,,0,garcia
Hyperemic,180,,,,,0.464285714,1.56,,2.257984506,,,,,,,,1.5625,2.524038462,3.365384617455621,,,,,,,,,,,,3,garcia
Hyperemic,181,,,,,0.694444444,1.5625,,1.732774734,,,,,,,,3.2,4.352,4.60800000294912,,,,,,,,,,,,1,garcia
Hyperemic,182,,,,,0.815217391,1.5625,,1.268618456,,,,,,,,3,3.88,3.6800000013738665,,,,,,,,,,,,0,garcia
Hyperemic,183,,,,,0.743902439,1.564102564,,1.54074209,,,,,,,,3.545454545,4.82414307,4.766020863926755,,,,,,,,,,,,1,garcia
Hyperemic,184,,,,,0.76744186,1.571428571,,1.455183424,,,,,,,,3,4,3.909090911460055,,,,,,,,,,,,1,garcia
Hyperemic,185,,,,,0.870588235,1.574468085,,1.097848979,,,,,,,,3.133333333,3.641441441,3.5990990999321277,,,,,,,,,,,,0,garcia
Hyperemic,186,,,,,0.921348315,1.576923077,,0.813743362,,,,,,,,3.466666667,4.100813008,3.7626016247720604,,,,,,,,,,,,0,garcia
Hyperemic,187,,,,,0.87,1.581818182,,1.033869983,,,,,,,,2.291666667,2.634099617,2.6340996172413793,,,,,,,,,,,,0,garcia
Hyperemic,188,,,,,0.38,1.583333333,,2.432621216,,,,,,,,1.090909091,1.66507177,2.8708133973684213,,,,,,,,,,,,3,garcia
Hyperemic,189,,,,,0.56043956,1.59375,,1.992412044,,,,,,,,2.133333333,3.262745098,3.8065359501031657,,,,,,,,,,,,1,garcia
Hyperemic,190,,,,,0.88372093,1.610169492,,1.052768012,,,,,,,,2.025751073,2.372261125,2.2922972674190256,,,,,,,,,,,,0,garcia
Hyperemic,191,,,,,0.336633663,1.619047619,,2.582288223,,,,,,,,1.3125,2.007352941,3.8988970630664466,,,,,,,,,,,,3,garcia
Hyperemic,192,,,,,0.764705882,1.625,,1.351433987,,,,,,,,2.074074074,2.347578348,2.712250713405654,,,,,,,,,,,,1,garcia
Hyperemic,193,,,,,0.88,1.62962963,,1.015045736,,,,,,,,2.454545455,2.789256198,2.789256198863636,,,,,,,,,,,,0,garcia
Hyperemic,194,,,,,0.622807018,1.651162791,,1.767183554,,,,,,,,2.6875,4.012323944,4.315140841910037,,,,,,,,,,,,1,garcia
Hyperemic,195,,,,,0.91,1.654545455,,0.87416914,,,,,,,,3.055555556,3.290598291,3.357753358241758,,,,,,,,,,,,0,garcia
Hyperemic,196,,,,,0.679487179,1.65625,,1.788292062,,,,,,,,2.909090909,4.061749571,4.281303604994142,,,,,,,,,,,,1,garcia
Hyperemic,197,,,,,0.833333333,1.666666667,,1.270318241,,,,,,,,3.461538462,4.153846154,4.1538461560615385,,,,,,,,,,,,0,garcia
Hyperemic,198,,,,,0.9,1.666666667,,0.93586449,,,,,,,,1.636363636,1.727272727,1.8181818177777778,,,,,,,,,,,,2,garcia
Hyperemic,199,,,,,0.87,1.673076923,,1.082588675,,,,,,,,3.466666667,3.944827586,3.9846743298850575,,,,,,,,,,,,0,garcia
Hyperemic,200,,,,,0.85046729,1.685185185,,1.139984473,,,,,,,,2.7,3.026373626,3.1747252736786624,,,,,,,,,,,,0,garcia
Hyperemic,201,,,,,0.616161616,1.694444444,,1.867830605,,,,,,,,1.714285714,2.304449649,2.7822014054182826,,,,,,,,,,,,3,garcia
Hyperemic,202,,,,,0.674698795,1.696969697,,1.794987894,,,,,,,,1.941176471,3.085084034,2.8771008417170805,,,,,,,,,,,,3,garcia
Hyperemic,203,,,,,0.895238095,1.709090909,,0.961319316,,,,,,,,2.75,3.188829787,3.0718085114552682,,,,,,,,,,,,0,garcia
Hyperemic,204,,,,,0.395604396,1.714285714,,2.49657611,,,,,,,,1.4,2.372222222,3.5388888853499996,,,,,,,,,,,,3,garcia
Hyperemic,205,,,,,0.894230769,1.722222222,,0.977257175,,,,,,,,2.571428571,2.903225806,2.875576037129181,,,,,,,,,,,,0,garcia
Hyperemic,206,,,,,0.873873874,1.732142857,,1.050403991,,,,,,,,2.153846154,2.464710547,2.4647105470050934,,,,,,,,,,,,0,garcia
Hyperemic,207,,,,,0.92920354,1.75,,0.747439496,,,,,,,,2.068965517,2.266009852,2.2266009845377903,,,,,,,,,,,,0,garcia
Hyperemic,208,,,,,0.74,1.761904762,,1.569126777,,,,,,,,1.909090909,2.167076167,2.57985257972973,,,,,,,,,,,,3,garcia
Hyperemic,209,,,,,0.277108434,1.769230769,,2.950916555,,,,,,,,1.007751938,2.409841591,3.6366700336518805,,,,,,,,,,,,3,garcia
Hyperemic,210,,,,,0.963855422,1.777777778,,0.571348237,,,,,,,,5.487804878,5.693597561,5.693597559074582,,,,,,,,,,,,0,garcia
Hyperemic,211,,,,,0.771186441,1.784313725,,1.416875421,,,,,,,,2.217391304,2.63162924,2.875298612777348,,,,,,,,,,,,1,garcia
Hyperemic,212,,,,,0.755555556,1.789473684,,1.583507497,,,,,,,,1.80952381,2.075630252,2.3949579824147307,,,,,,,,,,,,3,garcia
Hyperemic,213,,,,,0.875,1.790697674,,1.175107784,,,,,,,,2.388888889,2.637085137,2.7301587302857144,,,,,,,,,,,,0,garcia
Hyperemic,214,,,,,0.581081081,1.791666667,,2.13159122,,,,,,,,1.5,1.988372093,2.581395349197404,,,,,,,,,,,,3,garcia
Hyperemic,215,,,,,0.886075949,1.794871795,,1.172765305,,,,,,,,2.6,2.822857143,2.934285715501347,,,,,,,,,,,,0,garcia
Hyperemic,216,,,,,0.741176471,1.8,,1.654938602,,,,,,,,2.916666667,3.75,3.9351851834487066,,,,,,,,,,,,1,garcia
Hyperemic,217,,,,,0.715517241,1.804347826,,1.593650286,,,,,,,,2.875,3.983433735,4.018072291286689,,,,,,,,,,,,1,garcia
Hyperemic,218,,,,,0.875,1.82,,1.116655353,,,,,,,,2.173913043,2.269469661,2.4844720491428576,,,,,,,,,,,,0,garcia
Hyperemic,219,,,,,0.79245283,1.826086957,,1.417559027,,,,,,,,1.642857143,2.092687075,2.073129252374555,,,,,,,,,,,,3,garcia
Hyperemic,220,,,,,0.703296703,1.828571429,,1.743879685,,,,,,,,2.5,3.5546875,3.5546875014996338,,,,,,,,,,,,1,garcia
Hyperemic,221,,,,,0.85,1.837837838,,1.343429807,,,,,,,,3.083333333,3.31004902,3.6274509800000003,,,,,,,,,,,,0,garcia
Hyperemic,222,,,,,0.861702128,1.840909091,,1.227690009,,,,,,,,2,2.148148148,2.320987653404054,,,,,,,,,,,,,garcia
Hyperemic,223,,,,,0.931034483,1.840909091,,0.891897907,,,,,,,,2.2,2.444444444,2.362962962350343,,,,,,,,,,,,0,garcia
Hyperemic,224,,,,,0.78,1.857142857,,1.49657611,,,,,,,,3.230769231,3.727810651,4.142011834615385,,,,,,,,,,,,1,garcia
Hyperemic,225,,,,,0.702970297,1.868421053,,1.718206071,,,,,,,,2.923076923,4.158179848,4.158179848386966,,,,,,,,,,,,1,garcia
Hyperemic,226,,,,,0.666666667,1.875,,1.867473308,,,,,,,,1.777777778,2.666666667,2.6666666656666664,,,,,,,,,,,,3,garcia
Hyperemic,227,,,,,0.697674419,1.875,,1.805325401,,,,,,,,2.461538462,3.487179487,3.52820512686735,,,,,,,,,,,,1,garcia
Hyperemic,228,,,,,0.653061224,1.882352941,,1.869173092,,,,,,,,2,2.75,3.062500002296875,,,,,,,,,,,,,garcia
Hyperemic,229,,,,,0.647058824,1.896551724,,1.952977268,,,,,,,,2.230769231,3.163636364,3.44755244540178,,,,,,,,,,,,1,garcia
Hyperemic,230,,,,,0.701149425,1.90625,,1.805325401,,,,,,,,1.333333333,1.704918033,1.9016393445662456,,,,,,,,,,,,3,garcia
Hyperemic,231,,,,,0.858974359,1.914285714,,1.353908606,,,,,,,,3.5,4.179104478,4.0746268655500115,,,,,,,,,,,,0,garcia
Hyperemic,232,,,,,0.758241758,1.916666667,,1.630469689,,,,,,,,2,2.492753623,2.6376811602612893,,,,,,,,,,,,,garcia
Hyperemic,233,,,,,0.94,1.918367347,,0.7984111,,,,,,,,3.0625,3.355718085,3.2579787234042556,,,,,,,,,,,,0,garcia
Hyperemic,234,,,,,0.776595745,1.921052632,,1.563304111,,,,,,,,1.9,2.394520548,2.4465753414603117,,,,,,,,,,,,3,garcia
Hyperemic,235,,,,,0.772727273,1.924528302,,1.429221525,,,,,,,,1.177777778,1.270152505,1.5241830062855826,,,,,,,,,,,,3,garcia
Hyperemic,236,,,,,0.7,1.931034483,,1.856067255,,,,,,,,2.071428571,2.62627551,2.9591836728571432,,,,,,,,,,,,1,garcia
Hyperemic,237,,,,,0.883116883,1.942857143,,1.26675843,,,,,,,,2.058823529,2.603806228,2.331314878735027,,,,,,,,,,,,0,garcia
Hyperemic,238,,,,,0.897435897,1.944444444,,1.015045736,,,,,,,,2.7,2.982857143,3.0085714300327346,,,,,,,,,,,,0,garcia
Hyperemic,239,,,,,0.710280374,1.948717949,,1.709884489,,,,,,,,1.625,2.202302632,2.2878289468265667,,,,,,,,,,,,3,garcia
Hyperemic,240,,,,,0.84,1.953488372,,1.337835081,,,,,,,,2.047619048,2.583900227,2.437641723809524,,,,,,,,,,,,0,garcia
Hyperemic,241,,,,,0.884210526,1.953488372,,1.175107784,,,,,,,,2.388888889,2.616402116,2.7017195778101377,,,,,,,,,,,,0,garcia
